AUW_10000kg,,AUW_10500kg,,AUW_11000kg,,AUW_11500kg,,AUW_12000kg,,AUW_12500kg,,AUW_13000kg,,AUW_14000kg,,AUW_13500kg,,AUW_14600kg,,AUW_15000kg,,AUW_15600kg,,SR_10ft_Headwind,,SR_20ft_Headwind,,SR_30ft_Headwind,,SR_40ft_Headwind,,SR_50ft_Headwind,,SR_60ft_Headwind,,SR_70ft_Headwind,,SR_80ft_Headwind,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
11.948998178506386,2.9875923839596155,9.617486338797818,3.0017535388836514,7.140255009107477,3.001301869777258,4.954462659380695,3.0009033382127903,5.100182149362482,3.307241267432566,5.245901639344268,3.6427517071712714,4.954462659380695,4.065699972153883,5.245901639344268,4.824238383188099,5.100182149362482,4.415796667152062,5.100182149362482,5.320144493239017,5.245901639344268,5.611896167199319,5.100182149362482,6.136974787769169,10.054644808743177,2.4183830348178645,19.81785063752278,2.4055768872130123,30.01821493624773,2.3782641906615893,40.07285974499091,2.4092699463770657,49.9817850637523,2.39649036754318,60.03642987249545,2.4129098679991934,70.09107468123862,2.414743113195737,80.29143897996359,2.4020166719037803
19.81785063752278,3.484959776413575,14.134790528233154,3.542268615383829,10.200364298724963,3.4686199822704573,9.90892531876139,3.7894644604368004,14.426229508196727,4.855084726277795,14.7176684881603,5.351070542641601,14.7176684881603,5.847003221463481,15.009107468123872,6.897266737687037,14.863387978142086,6.31378995853739,14.7176684881603,7.582767597340057,15.154826958105659,7.991262450918029,8.160291438979968,6.998121792267979,8.45173041894354,1.4262254206934983,16.903460837887067,1.4131801541499662,25.063752276867035,1.4146680053239749,36.72131147540985,2.2190375462718137,45.02732240437159,1.7100330321354384,56.97632058287796,2.0185230318033334,68.488160291439,2.006035709450053,78.54280510018215,1.9932826993871302
30.163934426229517,3.880675051157656,19.81785063752278,3.8787886684191832,14.571948998178513,3.9945222347402023,14.571948998178513,4.44669614778368,20.255009107468126,5.249976369121978,19.81785063752278,5.775001852149899,19.963570127504553,6.270961099742744,20.10928961748634,7.321198047195335,30.01821493624773,7.49803978673452,20.255009107468126,8.167227421015388,21.56648451730419,9.028055600262624,15.883424408014577,9.012433162935544,7.868852459016395,0.37590876692801345,15.73770491803279,0.3773434805600928,24.18943533697633,0.3934707245354936,34.09836065573771,1.3871427586048313,44.8816029143898,1.4328676134346026,56.5391621129326,1.5954419229658932,68.34244080145722,1.626766503932945,78.10564663023682,1.745236653663298
40.218579234972694,4.276337188359815,30.309653916211303,4.376634298750503,19.81785063752278,4.330962581462664,20.255009107468126,4.783216200819034,30.163934426229517,5.806060745407308,30.163934426229517,6.360338445267056,30.309653916211303,6.943815224416703,28.269581056466308,8.02282615082376,40.36429872495448,7.981272593035408,37.15846994535521,9.935246284842773,30.01821493624773,10.181910754476457,19.963570127504553,10.019628701425773,8.014571948998181,-0.6013437666853179,15.009107468123872,-0.6146547209384892,25.063752276867035,-0.6128214757419457,35.55555555555556,0.43930185444911984,50.127504553734084,0.6169937946591659,60.18214936247723,1.0855872081586568,70.3825136612022,1.2478958299803047,78.68852459016394,1.439031568298347
49.9817850637523,4.526083635425369,40.218579234972694,4.699338590884359,30.163934426229517,4.814195387763547,30.163934426229517,5.295541811325961,40.07285974499091,6.274627590135834,40.07285974499091,6.843491545255048,40.218579234972694,7.397795813885761,40.218579234972694,8.929352616129801,50.127504553734084,8.376881592695634,40.218579234972694,10.198356823703433,40.07285974499091,11.044333059981556,27.54098360655739,11.027461890419149,8.45173041894354,-1.5931294180161792,17.049180327868854,-1.5915618605292785,26.520947176684885,-1.2397647641893847,40.218579234972694,-0.580885813042709,60.32786885245902,-0.2709079622008126,70.3825136612022,0.41647928019068203,74.89981785063755,0.9861668672097963,80.29143897996359,1.322633782703221
60.18214936247723,4.702978512506483,50.127504553734084,4.992870372499279,40.218579234972694,5.209857524965706,40.36429872495448,5.691230517299079,50.127504553734084,6.5973584510406535,50.127504553734084,7.224567427197737,50.127504553734084,7.822603892835886,50.127504553734084,9.602127034490865,59.89071038251366,8.787076847615326,50.127504553734084,10.827372476286095,49.9817850637523,11.67334871256422,37.304189435336994,12.021107355717524,9.180327868852459,-2.628620697583518,25.355191256830608,-2.596499053487534,30.309653916211303,-1.5599715918525838,43.861566484517326,-0.8865329542174081,65.86520947176685,-0.6053822198719061,78.10564663023682,0.038644788305656874,80.29143897996359,0.7975285933624043,,
70.09107468123862,4.865233996786202,60.18214936247723,5.2280837018472965,50.127504553734084,5.503389306580626,50.127504553734084,6.013908240661973,60.03642987249545,6.847131466877174,60.32786885245902,7.50356609109512,60.18214936247723,8.159921009000174,60.18214936247723,10.201996745325559,70.3825136612022,9.139059925351972,60.18214936247723,11.412655931861323,60.32786885245902,12.34620283723818,48.81602914389801,13.044244156786407,11.948998178506386,-3.6053949933194858,30.309653916211303,-2.960252096761419,40.07285974499091,-1.9666066314630442,49.83606557377051,-1.191754995056673,70.23679417122041,-0.8379652408944445,80.43715846994537,0.009897378122150968,,,,
80.29143897996359,5.01295636334838,70.09107468123862,5.361166675608079,60.18214936247723,5.724016380669177,60.18214936247723,6.263707825269458,70.09107468123862,7.09693105148466,80.29143897996359,7.97396618102019,70.09107468123862,8.409694024836693,70.3825136612022,10.656030472336544,79.85428051001823,9.476270766432403,69.94535519125684,11.910368718337818,69.94535519125684,12.902234075981577,52.45901639344264,13.32204722599039,,,40.218579234972694,-3.468964354417185,50.127504553734084,-2.2710847467153066,60.18214936247723,-1.5399387385454126,80.00000000000001,-1.1133239831697068,,,,,,
,,80.29143897996359,5.494302786910794,70.23679417122041,5.915470944238795,70.3825136612022,6.469775212869504,80.1457194899818,7.273799359794808,,,80.1457194899818,8.630321098925242,80.1457194899818,10.949535685180502,,,79.85428051001823,12.364349307806878,77.95992714025503,13.341283016168632,,,,,43.57012750455375,-3.5996295700202054,60.18214936247723,-2.546390351448636,70.3825136612022,-1.902735306064578,,,,,,,,
,,,,80.00000000000001,6.0485273492286105,80.43715846994537,6.632057265920187,,,,,,,,,,,,,,,,,,,,,70.09107468123862,-2.850895035471865,80.1457194899818,-2.1051627720424975,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1457194899818,-2.994924342869986,,,,,,,,,,
