AUW_10000kg,,AUW_10500kg,,AUW_11000kg,,AUW_11500kg,,AUW_12000kg,,AUW_12500kg,,AUW_13000kg,,AUW_13500kg,,AUW_14000kg,,AUW_14500kg,,AUW_15000kg,,AUW_15500kg,,AUW_15600kg,,Headwind_55,,Headwind_60,,Headwind_70,,Headwind_80,,Headwind_90,,Headwind_100,,Headwind_110,,Headwind_120,,Headwind_130,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
57.485065710872156,-7472.049689440995,61.36798088410991,-7472.049689440995,65.48387096774192,-7472.049689440995,69.5221027479092,-7440.9937888198765,73.56033452807645,-7440.9937888198765,77.59856630824373,-7472.049689440995,81.7921146953405,-7440.9937888198765,85.83034647550775,-7472.049689440995,90.02389486260455,-7534.161490683233,94.45041816009558,-7440.9937888198765,98.7216248506571,-7503.105590062114,103.2258064516129,-7534.161490683233,104.15770609318997,-7440.9937888198765,54.92234169653524,-9149.068322981366,59.89247311827957,-9211.180124223603,69.83273596176821,-9211.180124223603,80.0836320191159,-9180.124223602485,90.02389486260455,-9211.180124223603,99.96415770609318,-9149.068322981366,110.05973715651135,-9211.180124223603,120.07765830346474,-9242.236024844722,129.94026284348865,-12254.658385093171
58.339307048984466,-5950.310559006211,62.45519713261648,-5950.310559006211,66.49342891278374,-5950.310559006211,70.68697729988052,-5919.254658385093,74.56989247311827,-6012.422360248449,78.53046594982078,-6043.478260869568,82.80167264038232,-5981.36645962733,87.15053763440861,-5950.310559006211,91.42174432497012,-6012.422360248449,95.84826762246118,-6012.422360248449,100.27479091995221,-5981.36645962733,105.01194743130227,-5950.310559006211,105.94384707287932,-5950.310559006211,54.61170848267622,-9925.46583850932,59.58183990442055,-9925.46583850932,69.5221027479092,-10391.304347826088,79.77299880525686,-10888.198757763974,90.02389486260455,-9956.521739130432,99.96415770609318,-10018.63354037267,110.05973715651135,-10018.63354037267,120.07765830346474,-9801.242236024846,129.62962962962962,-13124.223602484475
59.73715651135006,-3962.7329192546604,63.62007168458781,-3993.788819875779,67.73596176821982,-3962.7329192546604,71.85185185185185,-3931.6770186335416,75.96774193548387,-3993.788819875779,80.16129032258064,-3993.788819875779,84.51015531660693,-3962.7329192546604,88.7037037037037,-3993.788819875779,93.28554360812424,-3962.7329192546604,97.94504181600956,-3962.7329192546604,102.68219832735963,-4024.844720496898,107.41935483870967,-3962.7329192546604,108.42891278375149,-3962.7329192546604,54.3010752688172,-10763.975155279506,59.27120669056153,-10670.80745341615,69.21146953405017,-11105.590062111805,79.30704898446834,-11664.596273291929,89.94623655913978,-10701.863354037268,99.73118279569891,-10763.975155279506,110.05973715651135,-10701.863354037268,120.23297491039426,-10608.695652173912,129.24133811230584,-13993.78881987578
60.90203106332138,-1975.1552795031093,64.94026284348865,-2006.2111801242281,69.05615292712066,-2006.2111801242281,73.17204301075269,-1975.1552795031093,77.44324970131422,-1944.0993788819906,81.7921146953405,-1944.0993788819906,86.06332138590201,-1944.0993788819906,90.80047789725208,-1944.0993788819906,95.38231780167263,-1944.0993788819906,100.27479091995221,-1975.1552795031093,105.24492234169654,-1944.0993788819906,110.52568697729987,-1975.1552795031093,111.61290322580646,-2006.2111801242281,54.06810035842294,-11136.645962732917,59.19354838709677,-11198.757763975154,68.6678614097969,-11788.819875776397,78.53046594982078,-12720.496894409938,89.40262843488651,-11478.260869565216,99.65352449223417,-11478.260869565216,110.05973715651135,-11291.92546583851,120.23297491039426,-11167.701863354036,128.54241338112305,-14894.409937888202
62.14456391875746,12.422360248448967,66.18279569892474,74.53416149067925,70.45400238948625,43.47826086956047,74.72520908004779,43.47826086956047,79.07407407407408,12.422360248448967,83.5005973715651,43.47826086956047,88.08243727598565,12.422360248448967,92.89725209080046,43.47826086956047,97.7120669056153,43.47826086956047,102.99283154121864,43.47826086956047,108.42891278375149,43.47826086956047,114.02031063321385,74.53416149067925,115.34050179211468,43.47826086956047,53.91278375149343,-11913.043478260872,58.72759856630824,-12347.82608695652,68.1242532855436,-12596.273291925463,77.67622461170848,-13559.006211180124,88.85902031063321,-12347.82608695652,99.18757467144565,-12316.770186335401,109.74910394265234,-11850.931677018634,120.07765830346474,-12037.26708074534,127.84348864994027,-15515.527950310556
63.30943847072879,2031.0559006211151,67.42532855436082,2031.0559006211151,71.7741935483871,2031.0559006211151,76.12305854241337,2031.0559006211151,80.70489844683394,2031.0559006211151,85.36439665471923,2031.0559006211151,90.25686977299881,2000,95.22700119474314,2031.0559006211151,100.66308243727599,2031.0559006211151,106.40979689366785,2031.0559006211151,112.31182795698925,2062.111801242234,118.05854241338113,2031.0559006211151,119.30107526881721,2000,53.67980884109916,-12751.552795031057,58.339307048984466,-13124.223602484475,67.73596176821982,-13124.223602484475,76.66666666666666,-14335.403726708071,87.92712066905614,-13248.447204968943,98.7216248506571,-13186.335403726705,109.36081242532856,-12751.552795031057,119.84468339307048,-12782.608695652176,126.52329749103941,-16354.037267080748
64.55197132616487,3987.577639751551,68.8231780167264,4049.6894409937886,73.24970131421745,4018.63354037267,77.90919952210274,4018.63354037267,82.6463560334528,4018.63354037267,87.61648745519713,4018.63354037267,92.97491039426524,4018.63354037267,98.33333333333334,4018.63354037267,104.23536439665472,4049.6894409937886,110.13739545997609,4018.63354037267,115.96176821983272,4018.63354037267,122.17443249701313,4049.6894409937886,123.49462365591398,4018.63354037267,52.90322580645161,-13590.062111801242,57.407407407407405,-13931.677018633542,67.11469534050178,-13838.509316770185,75.19115890083631,-15049.689440993789,86.91756272401435,-14273.29192546584,98.17801672640383,-14118.012422360247,109.28315412186379,-13341.6149068323,119.68936678614097,-13372.670807453418,125.5137395459976,-16975.155279503102
65.94982078853046,6006.211180124221,70.45400238948625,6068.322981366458,75.11350059737157,6006.211180124221,79.85065710872163,6006.211180124221,84.8984468339307,6006.211180124221,90.33452807646356,6006.211180124221,96.15890083632019,6037.26708074534,101.8279569892473,6037.26708074534,107.88530465949822,6006.211180124221,113.86499402628434,6006.211180124221,120.310633213859,6006.211180124221,126.83393070489845,6006.211180124221,128.3094384707288,6037.26708074534,51.893667861409796,-14397.515527950309,56.786140979689364,-14490.683229813665,66.18279569892474,-14459.627329192546,74.10394265232975,-15732.919254658387,85.67502986857826,-15111.801242236026,97.63440860215053,-14770.186335403727,108.66188769414575,-14242.236024844722,119.53405017921148,-14242.236024844722,124.27120669056154,-17472.049689440995
67.42532855436082,7993.7888198757755,72.16248506571087,8024.844720496891,76.97729988052569,8055.900621118009,82.25806451612902,7993.7888198757755,87.84946236559139,7993.7888198757755,93.7514934289128,7993.7888198757755,99.57586618876942,8024.844720496891,105.4778972520908,8024.844720496891,111.76821983273595,8024.844720496891,118.52449223416966,8055.900621118009,124.89247311827955,7993.7888198757755,129.94026284348865,7217.391304347824,129.94026284348865,6658.385093167701,51.039426523297486,-15173.913043478264,55.8542413381123,-15142.857142857145,65.09557945041816,-15204.968944099382,72.6284348864994,-16509.316770186335,84.74313022700119,-15981.36645962733,97.168458781362,-15422.360248447207,108.0406212664277,-15236.024844720494,119.06810035842292,-14863.354037267083,123.1063321385902,-18062.111801242238
