PA_10000ft,,PA_9000ft,,PA_8000ft,,PA_7000ft,,PA_6000ft,,PA_5000ft,,PA_4000ft,,PA_3000ft,,PA_2000ft,,PA_1000ft,,PA_0ft,,PA_-1000ft,,PARALLEL_CORRECTION_1,,PARALLEL_CORRECTION_2,,PARALLEL_CORRECTION_3,,PARALLEL_CORRECTION_4,,PARALLEL_CORRECTION_5,,PARALLEL_CORRECTION_6,,PARALLEL_CORRECTION_7,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1999.124726477024,-44.894290945512296,2147.921225382932,-44.89835790521272,2287.964989059081,-44.46486784773302,2429.7592997811817,-44.468743421094615,2555.7986870897153,-44.64711548889639,2678.3369803063456,-45.08778253408272,2811.378555798687,-44.65410109026416,2851.64113785558,-44.91759223226646,2849.890590809628,-44.83008082883043,2851.64113785558,-44.83012867541515,2851.64113785558,-44.91759223226646,2849.890590809628,-45.00500794253304,1041.5754923413565,-55.97599058379211,1459.956236323851,-55.899962360686686,1874.8358862144419,-55.99876555811443,2289.7155361050327,-55.92264164183959,2678.3369803063456,-55.933263583645385,3070.4595185995627,-55.94398121862059,3199.9999999999995,-59.970845481049565
2014.8796498905908,-40.08422593795254,2160.175054704595,-40.08819720448352,2301.9693654266957,-40.09207277784512,2443.7636761487965,-40.09594835120669,2573.304157549234,-40.099488998475266,2706.3457330415754,-40.10312533891329,2834.1356673960613,-40.01915458274587,2867.3960612691467,-39.84513655415276,2872.6477024070023,-39.845280093906894,2872.6477024070023,-40.02020720760953,2870.8971553610504,-40.02015936102481,2870.8971553610504,-40.02015936102481,943.5448577680522,-65.94415665609787,1347.9212253829319,-65.95520921716607,1745.295404814004,-65.96607039189541,2147.921225382932,-65.97707510637889,2543.544857768052,-65.98788843452351,2937.417943107221,-65.99865391608344,3131.728665207877,-65.91650133013505
2037.636761487965,-30.0265389056529,2184.682713347921,-30.030558018768602,2328.2275711159737,-30.03448143871489,2471.7724288840263,-30.03840485866118,2604.8140043763674,-30.042041199099202,2746.608315098468,-30.04591677246077,2877.899343544858,-29.962041709462767,2890.153172866521,-29.962376635555756,2895.4048140043765,-29.96252017530989,2895.4048140043765,-30.049983732161195,2895.4048140043765,-29.96252017530989,2895.4048140043765,-30.049983732161195,800,-75.91107871720115,1200.875273522976,-75.8345720282486,1600,-75.84548104956266,2000.875273522976,-75.94390147431275,2398.249452954048,-75.9547626490421,2799.124726477024,-75.87825596008955,3000.437636761488,-75.97122187418262
2055.1422319474837,-20.056171890450457,2205.6892778993433,-20.060286696735574,2345.7330415754923,-20.06411442351245,2492.7789934354487,-20.068133536628153,2629.3216630196935,-20.071865570235587,2769.3654266958424,-20.075693297012464,2904.157549234136,-20.079377484035177,2914.660831509847,-20.079664563543446,2916.411378555799,-20.079712410128167,2916.411378555799,-20.079712410128167,2918.1619256017507,-20.07976025671286,2918.1619256017507,-20.07976025671286,598.6870897155361,-85.96388539786028,1008.3150984682711,-85.88761794183131,1423.194748358862,-85.89895758240775,1845.0765864332602,-85.91048860932304,2242.4507658643324,-85.92134978405241,2650.328227571116,-85.93249803829002,2842.8884026258206,-85.93776116260821
1811.8161925601748,-10.07867573412608,1999.124726477024,-10.083795318690136,2188.1838074398247,-10.001499192987609,2370.2407002188183,-10.093938794648835,2552.2975929978115,-10.098914839458757,2730.8533916849015,-10.103795191099238,2898.90590809628,-10.108388463231478,2937.417943107221,-10.10944108809511,2937.417943107221,-10.10944108809511,2937.417943107221,-10.10944108809511,2937.417943107221,-10.10944108809511,2935.6673960612693,-10.109393241510418,379.8687089715536,-96.01621361267232,800,-95.94023323615158,1239.387308533917,-95.952242728914,1689.277899343545,-95.96453930118466,2088.402625820569,-95.97544832249872,2496.2800875273524,-95.98659657673633,2687.089715536105,-95.9918118544698
1563.238512035011,-0.01357248119629162,1754.0481400437634,-0.018787758929761367,1937.855579868709,-0.023811650324404354,2125.164113785558,0.23345943566548044,2317.7242888402625,-0.03419435920662295,2501.531728665208,-0.039218250601265936,2678.3369803063456,-0.04405075565705374,2856.8927789934355,-0.04893110729756245,2953.172866520788,-0.1390262263079478,2953.172866520788,-0.1390262263079478,2953.172866520788,-0.1390262263079478,2951.422319474836,-0.13897837972325533,168.05251641137852,-105.89380610012057,610.9409190371991,-105.90591128605237,1062.5820568927788,-106.00571926175908,1522.975929978118,-105.9308393566867,1955.3610503282275,-105.94265746311027,2357.9868708971553,-105.95366217759374,2547.045951859956,-106.04629316559382
1220.1312910284464,10.0541144873079,1428.4463894967175,10.04842074372732,1624.507658643326,10.043061926239702,1824.0700218818379,10.03760741558267,2021.8818380743983,9.944737194659055,2214.4420131291026,10.026937627192169,2403.5010940919037,10.021770196043406,2587.308533916849,10.016746304648777,2758.8621444201312,10.012057339347123,2923.4135667396063,10.00755976038431,2963.676148796499,10.006459288935957,2963.676148796499,9.918995732084653,0,-113.76093294460642,413.12910284463896,-115.87135010302964,887.5273522975931,-115.88431652748625,1356.6739606126912,-115.98460296904005,1827.5711159737416,-115.99747370032725,2223.194748358862,-116.0082870284719,2408.7527352297593,-116.01335876645123
798.2494529540481,20.036490995272757,1024.0700218818379,20.03031878584507,1230.6345733041576,20.024672888849196,1431.9474835886213,19.931706974756153,1621.0065645514223,20.014003100458694,1817.0678336980304,20.00864428297109,2006.1269146608315,20.003476851822327,2200.4376367614877,19.99816588091943,2389.496717724289,19.992998449770653,2569.80306345733,19.98807025154545,2741.3566739606126,19.983381286243798,2916.411378555799,19.891133070921413,,,201.3129102844639,-125.83640614732914,707.2210065645513,-125.85023381031058,1209.6280087527352,-125.95142933697392,1689.277899343545,-125.96453930118466,2090.153172866521,-125.97549616908341,2273.960612691466,-125.98052006047809
,,924.2888402625822,22.219634962456396,1039.8249452954046,24.14067533859435,1155.3610503282275,26.061715714732287,1244.6389496717725,28.15840090334352,1340.9190371991244,29.992504035061984,1540.4814004376367,29.987049524404952,1740.0437636761485,29.98159501374792,1923.851203501094,29.976571122353292,2118.1619256017507,29.971260151450394,2291.4660831509846,29.966523339564034,2464.770240700219,29.96178652767766,,,0,-134.75218658892126,514.6608315098467,-135.81581616704202,1057.3304157549233,-135.91811216515364,1545.7330415754923,-136.01892491913927,1957.1115973741794,-135.94270530969501,2147.921225382932,-135.94792058742846
