39.90390050876201, 96.83116773720153
36.92481628038439, 100.22214317393204
32.45618993781798, 105.0572598299255
27.93951384963256, 110.01801421448383
23.23063877897117, 115.16713638942366
17.897117015262864, 120.06445029243919
11.602600339174685, 125.21240027483093
5.500282645562464, 129.98347259251437
2.184850197851901, 132.68299650980936
-11.893725268513279, 134.93470735274266
-21.407574901074042, 135.8073869443122
-30.873374788015823, 136.6172654320925
-35.48615036743922, 137.17938504038733
-40.2911249293386, 137.36434281608348
-45.04804974561898, 137.73784598709267
