PA_0,,PA_-1000,,PA_+1000,,Temp_40C,,Temp_0C,,Temp_35C,,Temp_30C,,Temp_25C,,Temp_20C,,Temp_15C,,Temp_10C,,Temp_05C,,Temp_-05C,,Temp_-10C,,Temp_-15C,,Temp_-20C,,Temp_-25C,,Temp_-30C,,Temp_-35C,,Temp_-40C,,Temp_-45C,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0,50.03409090908991,0,52.08181818181724,0.06341045415595548,50.03409090908991,0,35.777272727271324,0,23.104545454543683,0,34.23181818181675,0,32.60909090908942,0.0008568980291345785,30.947727272725743,0.0008568980291345785,29.363636363634782,0,27.81818181818018,0,26.272727272725604,0,24.649999999998286,0.0008568980291345785,21.48181818181638,0.0008568980291345785,19.859090909089048,0,18.31363636363446,0,16.690909090907155,0.0008568980291345785,15.145454545452537,0.0008568980291345785,13.522727272725234,0.0008568980291345785,11.977272727270645,0.001713796058269157,10.354545454543313,0.12939160239931446,10.006818181816044
0.11225364181662378,53.85909090909003,0.1113967437874892,56.06136363636281,0.2227934875749784,55.36590909090826,0.1113967437874892,36.974999999998644,0.11225364181662378,24.224999999998275,0.11225364181662378,35.390909090907684,0.11225364181662378,33.76818181818035,0.1113967437874892,32.22272727272578,0.1113967437874892,30.599999999998445,0.11225364181662378,29.015909090907513,0.11225364181662378,27.47045454545291,0.1113967437874892,25.847727272725578,0.11225364181662378,22.640909090907314,0.11225364181662378,21.056818181816354,0.11225364181662378,19.472727272725407,0.11311053984575836,17.927272727270804,0.11311053984575836,16.265909090907115,0.1113967437874892,14.643181818179812,0.1113967437874892,13.13636363636158,0.11311053984575836,11.552272727270633,0.3350471293916022,12.1318181818161
0.2227934875749784,57.684090909090145,0.22193658954584383,60.040909090908386,0.33419023136246784,58.997727272726536,0.223650385604113,38.01818181818048,0.2227934875749784,25.345454545452853,0.2227934875749784,36.51136363636225,0.2227934875749784,34.84999999999857,0.22193658954584383,33.26590909090761,0.22193658954584383,31.64318181818031,0.2227934875749784,30.097727272725706,0.22193658954584383,28.47499999999839,0.2227934875749784,26.96818181818017,0.22193658954584383,23.761363636361878,0.2227934875749784,22.099999999998218,0.223650385604113,20.554545454543614,0.2227934875749784,18.970454545452654,0.223650385604113,17.347727272725336,0.2227934875749784,15.802272727270747,0.2227934875749784,14.2181818181798,0.223650385604113,12.672727272725211,0.44558697514995704,13.252272727270679
0.3350471293916022,61.54772727272662,0.33333333333333326,64.05909090909033,0.44473007712082246,62.745454545453924,0.3350471293916022,39.138636363635044,0.33419023136246784,26.465909090907417,0.33419023136246784,37.59318181818048,0.33419023136246784,35.97045454545315,0.33419023136246784,34.34772727272585,0.33419023136246784,32.802272727271244,0.33419023136246784,31.218181818180284,0.33419023136246784,29.634090909089338,0.33419023136246784,28.049999999998377,0.33419023136246784,24.843181818180113,0.3350471293916022,23.259090909089153,0.3350471293916022,21.674999999998192,0.3350471293916022,20.090909090907246,0.33333333333333326,18.506818181816286,0.33419023136246784,16.922727272725353,0.3350471293916022,15.299999999998022,0.3350471293916022,13.754545454543404,0.5552699228791773,14.334090909088872
0.44473007712082246,65.33409090909036,0.44473007712082246,68.03863636363589,0.5561268209083117,66.41590909090857,0.44558697514995704,40.29772727272601,0.44558697514995704,27.547727272725638,0.44558697514995704,38.674999999998676,0.44558697514995704,37.090909090907715,0.44558697514995704,35.46818181818041,0.44473007712082246,33.84545454545308,0.44558697514995704,32.338636363634876,0.44558697514995704,30.754545454543916,0.44558697514995704,29.131818181816584,0.44473007712082246,25.963636363634677,0.44558697514995704,24.379545454543717,0.44473007712082246,22.756818181816413,0.4438731790916879,21.172727272725453,0.44473007712082246,19.54999999999815,0.44473007712082246,17.96590909090719,0.44473007712082246,16.381818181816215,0.44301628106255353,14.681818181816169,0.6683804627249355,15.299999999998022
0.5561268209083117,69.19772727272682,0.5552699228791773,72.05681818181783,0.6666666666666667,70.16363636363596,0.5561268209083117,41.34090909090784,0.5561268209083117,28.590909090907488,0.5569837189374462,39.71818181818054,0.5552699228791773,38.17272727272595,0.5561268209083117,36.54999999999862,0.5569837189374462,35.00454545454404,0.5552699228791773,33.42045454545308,0.5561268209083117,31.79772727272575,0.5552699228791773,30.213636363634805,0.5561268209083117,26.96818181818017,0.5561268209083117,25.461363636361938,0.5561268209083117,23.83863636363462,0.5569837189374462,22.254545454543674,0.5569837189374462,20.631818181816342,0.5561268209083117,19.086363636361753,0.5569837189374462,17.50227272727082,0.5561268209083117,15.87954545454349,0.7789203084832903,16.42045454545257
0.6675235646958009,73.06136363636331,0.6666666666666667,76.03636363636339,0.8149100257069408,75.03181818181791,0.6675235646958009,42.42272727272608,0.6675235646958009,29.634090909089338,0.66923736075407,40.83863636363512,0.6666666666666667,39.215909090907786,0.6683804627249355,37.63181818181684,0.6675235646958009,36.04772727272588,0.6675235646958009,34.386363636362205,0.6675235646958009,32.840909090907616,0.6675235646958009,31.295454545453012,0.6666666666666667,28.08863636363475,0.6675235646958009,26.504545454543788,0.6683804627249355,24.959090909089213,0.6675235646958009,23.33636363636188,0.6666666666666667,21.71363636363455,0.6666666666666667,20.129545454543617,0.6666666666666667,18.584090909089014,0.6683804627249355,16.961363636361682,0.8894601542416452,17.463636363634436
0.778063410454156,76.92499999999978,0.778063410454156,80.01590909090896,0.9048843187660669,78.00681818181799,0.7789203084832903,43.465909090907914,0.778063410454156,30.715909090907545,0.7772065124250214,41.88181818181695,0.7772065124250214,40.259090909089636,0.778063410454156,38.63636363636232,0.778063410454156,37.090909090907715,0.7772065124250214,35.46818181818041,0.778063410454156,33.92272727272581,0.778063410454156,32.338636363634876,0.778063410454156,29.093181818180213,0.7789203084832903,27.50909090908928,0.7789203084832903,25.963636363634677,0.7772065124250214,24.340909090907346,0.7772065124250214,22.795454545452785,0.778063410454156,21.172727272725453,0.7797772065124249,19.588636363634507,0.7789203084832903,17.96590909090719,1.0119965724078832,18.584090909089014
0.9040274207369321,81.290909090909,0.9048843187660669,84.61363636363636,,,0.8886032562125106,44.47045454545341,0.8894601542416452,31.720454545453023,0.8886032562125106,42.9249999999988,0.8894601542416452,41.302272727271486,0.8894601542416452,39.67954545454417,0.8886032562125106,38.13409090908958,0.8886032562125106,36.54999999999862,0.8886032562125106,34.927272727271315,0.8886032562125106,33.34318181818034,0.8886032562125106,30.174999999998448,0.8886032562125106,28.590909090907488,0.8894601542416452,27.006818181816513,0.8894601542416452,25.42272727272558,0.8894601542416452,23.83863636363462,0.8894601542416452,22.177272727270946,0.8894601542416452,20.593181818179985,0.8886032562125106,19.047727272725382,,
